testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label
213,637b15233960f2018b0b3432,11,RUS,"Das Verteidigungsministerium in Kiew widersprach unterdessen Spekulationen westlicher Medien und Militärvertreter, wonach im Winter an den Fronten eine Kampfpause eintreten könnte. „Wer über eine mögliche „Pause der Feindseligkeiten“ wegen der Minustemperaturen im Winter spricht, hat vermutlich noch nie im Januar ein Sonnenbad an der Südküste der Krim genommen“, erklärte die Behörde über Twitter.

Kiew: [Gruppe 1] bauen Stellungen aus und stehlen Fahrräder

Nach ihrem Rückzug auf das Ostufer des Flusses Dnipro bei Cherson in der Südukraine bauen russische Soldaten dort nach Angaben aus Kiew neue Abwehrstellungen aus. Gleichzeitig seien sie etwa im Bezirk Kachowka vermehrt dazu übergegangen, Fortbewegungsmittel der Zivilbevölkerung zu stehlen, teilte der ukrainische Generalstab in Kiew am Sonntag mit.",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
214,6341834bcc974271340c8a2a,10,USA,"Julius Webster sitzt im Gefängnis von Marion County ein

Schließlich versuchte sich der junge [Gruppe 1] damit rauszureden, dass es nicht seine eigene Schultasche, sondern die seiner Cousine gewesen sei. Auch das stellte sich als Lüge heraus. Die Verwandte berichtete den Beamten, dass sie von Webster gebeten worden sei, die Tasche zum Unterricht mitzunehmen. Im Inneren des Gepäckstücks wurde eine geladene Kleinkaliberpistole Taurus TX22 gefunden.

Dass der Heranwachsende nun doch zugab, eine Waffe mit zum Schulgebäude genommen zu haben und behauptete, dass er die Pistole in einem Graben gefunden hatte, half ihm nicht, einen Knast-Aufenthalt zu umgehen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
215,Focus_added_0aaabb0ac27c5c92074c8ad8ea136f890853df17_,99,ITA,"Die Polizisten reagierten sofort und nahmen den Mann aus dem Landkreis Ebersberg fest. Nach Abschluss der polizeilichen Maßnahmen wurde er wieder entlassen. Ihn erwartet eine Anzeige wegen sexueller Belästigung.

[Gruppe 1] attackieren Wiesn-Polizisten und wollen sich dann gegenseitig befreien

12.10 Uhr: Am Montagabend lief plötzlich ein 28-jähriger [Gruppe 1] auf eine Gruppe Polizisten auf der Wiesn zu, umklammerte eine Polizistin und versuchte, sie zu Boden zu reißen. Als die weiteren Beamten den Mann festnahmen, leistete er Widerstand und bekam dabei Unterstützung.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
216,632712913dd49b919c134b37,26,AFR,"Auch Frau Frühwald ist selbstverständlich gepierct – in der Nase; ganz schön cool für eine werdende Pfarrerin. Und auch sie ist – wie könnte es anders sein – „Feministin”. „Feminismus bedeutet für sie, sich dafür einzusetzen im Privaten, im Politischen, sich auch beruflich dafür stark zu machen, dass Geschlecht keine Rolle spielt“, schwärmt der Hessische Rundfunk über die Nachwuchs-Sozin. Wenn Frauen wie Frau Frühwald nicht in solchen Machtpositionen wären, könnte ich mich von dem widerlichem Opportunismus und der glattgebügelten Falschheit eines langweiligen, langhaarigen Mädchens mit drögem Mittelscheitel einfach abwenden und mein Gemüse gießen – so realitätsfern sind ihre Aussagen. Schließlich muss man nur aus der Tür treten und braucht in vielen deutschen Städten nicht lange zu warten, bis einen aggressiv auftretende afrikanische und orientalische Männerrotten einerseits und Gruppen von Kopftuchfrauen andererseits zu unverzüglich zu der Erkenntnis gelangen lassen, dass „Geschlecht” heute mehr denn je eine Rolle spielt – außer vielleicht bei farblosen, jungen Frauen, die schon als kleines Mädchen Bundeskanzlerin werden wollten. Ich bete jeden Tag, dass dieser Kelch an uns vorübergehen möge.

Wie zu erwarten, hat sich die „Feministin” Sophie Frühwald, die sich „sehr intensiv” mit der Shoa und dem Kampf gegen Rechts befasst (solche Schlagorte sind einer politischen Karriere ungemein förderlich!), bislang kein einziges Mal zu den Messermorden und Vergewaltigungen deutscher Mädchen durch [Andere Gruppe] geäußert oder sich für unterdrückte [Gruppe 1] oder gar für Muslimas in ihren tragbaren Stoffgefängnissen eingesetzt. Auch zur Genitalverstümmelung ließ sie bislang nichts verlauten. Ungleich einfacher und billiger ist es da doch, einen kulturell angeeigneten Nasenring zu tragen und ansonsten keine Risiken einzugehen, um die spätere Verbeamtung als Pastorin nicht zu gefährden. Mutig, wahrlich todesmutig sind unsere jungen „Politiker und Innen” heutzutage, so sehr, dass regelrecht mein Herz für sie blutet – so wie die Herzen all der hingemetzelten Mädchen, Frauen und Männer seit 2015!

Störung der feinen Gehörgänge",NO_CRIME_FRAME,CRIME_FRAME_NEG,against other group ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME
217,6327127f3dd49b919c0b093a,1,REFUG,"München/Bangkok – Zwei nach Thailand [Gruppe 1] mutmaßliche Mitglieder einer bayerischen Drogenhändlerbande sind nach Deutschland ausgeliefert und festgenommen worden.

Die beiden Männer hätten von München und Ansbach aus tonnenweise Rauschgift über das Internet vertrieben und seien vor der Polizei in das südostasiatische Land geflüchtet, teilte das Bayerische Landeskriminalamt (BLKA) am Montag mit. Einer der beiden nun Festgenommenen sei der mutmaßliche Anführer der Bande, hieß es.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
218,6327127f3dd49b919c0b0b9d,11,FRA,"Das Tier musste deshalb auf dem Gelände des Vereins bleiben, wurde dort behandelt. Sofort nach dem Vorfall machte Karrer sich auf die Suche nach dem Hundehalter. „Anwohner konnten uns sagen, wo wir ihn im nahegelegenen Frankreich finden. Seine Hunde hatte er in der Garage versteckt, wir konnten sie bellen hören.“

Die Polizei bestätigt den Vorfall. Ein Sprecher: „Wir ermitteln gegen einen 61-jährigen [Gruppe 1] wegen Verdachts der Körperverletzung und Sachbeschädigung.“

Die Wunden sind noch immer klar zu erkennen",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
219,632712823dd49b919c0cca85,1,REFUG,"Ein [Andere Gruppe], der als [Gruppe 1] nach Hessen kam, soll erst bei der ""Freien Syrischen Armee"" gewesen sein und dann zum IS gegangen sein. Ihm wird auch Leichenschändung vorgeworfen.

Die Generalstaatsanwaltschaft Frankfurt hat nach Informationen der F.A.Z. Anklage beim Staatsschutzsenat des Oberlandesgerichts Frankfurt gegen einen [Andere Gruppe] erhoben. Der 28 Jahre alte Mann soll Kriegsverbrechen verübt haben, Mitglied in einer terroristischen Vereinigung gewesen sein und Verstöße gegen das Kriegswaffenkontrollgesetz begangen haben. Wie die Behörde auf Nachfrage bestätigte, befindet er sich seit seiner Festnahme im August 2021 aufgrund eines Haftbefehls des Ermittlungsrichters am Oberlandesgericht in Untersuchungshaft.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Leichenschändigung,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG
220,6327129e3dd49b919c18572b,8,ISR,"In einer Videobotschaft lobten Mitglieder der palästinensischen Al-Aksa-Brigaden in Dschenin den Anschlag. Einer von drei Vermummten kündigte darin auf Hebräisch einen ""Krieg im ganzen Staat Israel"" an. Die Al-Aksa-Brigaden sind der militärische Arm der Fatah-Bewegung von Palästinenserpräsident Mahmud Abbas. Es handelt sich jedoch um ein lockeres Netzwerk ohne klare Hierarchie, örtliche Gruppierungen agieren oft auf eigene Faust.

Präsident Abbas verurteilte den Anschlag in Bnei Brak nach Angaben von Wafa. Die Tötung von Palästinensern und [Gruppe 1] werde ""nur zu einer weiteren Verschlechterung der Lage beitragen"", insbesondere angesichts der anstehenden Feiertage von [Andere Gruppe], Christen und [Andere Gruppe]. Während des muslimischen Fastenmonats Ramadan, der Anfang April beginnt, wird eine weitere Eskalation der Gewalt befürchtet. Unklar ist, ob Israel geplante Erleichterungen für die Palästinenser zum Ramadan nun wieder streicht.

Bei einem Anschlag in der Wüstenstadt Beerscheva waren vor einer Woche bereits vier [Gruppe 1] getötet worden, in der Küstenstadt Chadera wurden am Sonntag zwei Polizisten erschossen. Beide Anschläge wurden von [Andere Gruppe] mit israelischer Staatsangehörigkeit verübt. Alle drei waren Unterstützer der Terrororganisation Islamischer Staat (IS).",NO_CRIME_FRAME,NO_CRIME_FRAME,Victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
221,638514400b79da8941087c42,6,KURD,"Es gebe noch Erwartungen hinsichtlich ""konkreter"" Schritte, etwa bei ""gesetzlichen Regelungen"" und ""Auslieferungen"", sagte Cavusoglu. Probleme gebe es vor allem mit Schweden, sagte er. Stockholm hatte sich zuletzt jedoch deutlich auf Ankara zubewegt. Zu den Forderungen Ankaras gehört vor allem die Auslieferung angeblicher ""Terroristen"". 28 von 30 Mitgliedsstaaten des Verteidigungsbündnisses haben dem Beitritt der nordeuropäischen Staaten zugestimmt, nur in [Andere Gruppe] und der Türkei steht die Ratifizierung der Beitrittsprotokolle noch aus.

Angriffe auf syrische Stellungen der [Gruppe 1]

Ankara weigert sich bislang, den Weg für die Aufnahme freizumachen und begründet dies mit der angeblichen schwedischen und finnischen Unterstützung der syrischen Kurdenmiliz YPG, die Ankara als Ableger der verbotenen kurdischen Arbeiterpartei PKK und damit als ""Terrororganisation"" ansieht. Die EU, zu der Schweden und Finnland gehören, betrachtet die PKK ebenfalls als Terrororganisation - nicht jedoch die YPG.",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
222,632712a03dd49b919c193acd,2,ASYL,"Migration - Dresden:Sachsen schiebt abgelehnte [Gruppe 1] nach Tunesien ab

Dresden (dpa/sn) - Sachsen hat mit einem Sammeltransport 24 abgelehnte [Gruppe 1] aus Tunesien in ihr Heimatland abgeschoben. Wie die Landesdirektion am Donnerstag mitteilte, hob das Flugzeug am Mittwoch vom Flughafen Leipzig-Halle ab. Zwölf Passagiere hatten in Sachsen gelebt, der Rest in anderen Bundesländern. ""In zehn Fällen handelt es sich bei den Zurückgeführten aus Sachsen um verurteilte Straftäter"", hieß es.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
223,632712a23dd49b919c1a1ef6,4,MIGR,"Polizei in Nikosia (Symbolbild): Die Bereitschaftspolizei der Insel Zypern hat Warnschüsse gegen [Gruppe 1] abgefeuert. (Quelle: George Christophorou/imago-images-bilder)

Die Lage auf Zypern droht, außer Kontrolle zu geraten: In nur zwei Monaten sind auf der Insel Tausende [Gruppe 1] angekommen, die Polizei scheint überfordert. In einem Aufnahmelager kam es nun zu Ausschreitungen.

Die Bereitschaftspolizei der Insel Zypern hat Warnschüsse abgefeuert, um eine Gruppe von rund 200 [Gruppe 1] in der Ferienstadt Paphos auseinander zu treiben. Fast zeitgleich kam es am späten Dienstagabend Polizeiangaben nach in einem Aufnahmelager nahe der Hauptstadt Nikosia zu Ausschreitungen zwischen Bewohnern. In beiden Fällen wurden die Polizisten demnach mit Steinen beworfen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
224,6327129e3dd49b919c18578c,1,SALAF,"Extremismus - Düsseldorf - Verfassungsschutz: 800 gewaltorientierte [Gruppe 1] in NRW

Extremismus - Düsseldorf:Verfassungsschutz: 800 gewaltorientierte [Gruppe 1] in NRW",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
225,6327128a3dd49b919c10312e,6,RUS,"Der selbstherrliche OB Münchens zeigt sich jedoch ob seines dokumentieren Stelldicheins mit führenden Vertretern dieser Nazi-Bande nicht etwa reumütig. Ganz im Gegenteil: Reiter versucht mit fadenscheinigen und billigen Ausreden das Treffen zu rechtfertigen: Er habe sich mit türkischen Unternehmern getroffen, um dort für eine dritte Impfung gegen Covid-19 zu werben. Laut einer Meldung der Welt am Sonntag seien derartige Fototermine für Reiter keine Besonderheit: „Im Übrigen gehört es zu meinem Tagesablauf, Wünsche nach Selfies zu erfüllen“, so der SPD-Politiker.

Das ist übrigens der selbe Dieter Reiter, der im März dieses Jahres noch den [Gruppe 1] Valery Gergiev von seinen Verpflichtungen als Chefdirigent der Münchener Philharmoniker aufgrund dessen mangelnder Distanzierung zu Vladimir Putin rausgeschmissen hatte.

Das jüngste Techtelmechtel reiht sich in eine lange Reihe der Verharmlosung von Nationalismus und Islamismus unter [Andere Gruppe] durch die Münchner SPD ein. 2019 wollte sie den Muslimrat, einen Zusammenschluss muslimischer Organisationen der Stadt, in die jährliche Regelförderung von knapp 10.000 Euro jährlich aufnehmen. Und das, obwohl die Münchner SPD wusste, dass dort auch Gemeinden der vom Verfassungsschutz beobachteten Islamischen Gemeinschaft Milli Görüs und des von der türkischen Regierung abhängigen Moscheeverbands Ditib Mitglied sind. In dem Beirat sitzen mehrere Graue Wölfe. 2017 sollen türkische Rechtsextremisten die Wahl manipuliert haben. (SB)",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME
226,6327127e3dd49b919c0ac08b,4,ISLMST,"Der Tatort: Am 26. Juli 2016 kam in der katholischen Kirche in Saint-Étienne-du-Rouvray der Priester Jacques Hamel zu Tode.

Die Attacke von [Gruppe 1] auf einen Priester erschütterte Frankreich im Sommer 2016. Die Polizei erschoss die zwei Täter, der Prozess gegen vier mögliche Helfer hat nun in Paris begonnen.

Paris. Der islamistische Mordanschlag auf einen Priester löste vor über fünf Jahren in Frankreich und weit darüber hinaus Entsetzen aus.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
227,632712823dd49b919c0ca658,3,IDN,"Im Ferienparadies Bali starben im Jahr 2002 mehr als 200 Menschen bei einem islamistischen Anschlag. Der führende Kopf der Terrorgruppe konnte lange untertauchen – und muss nun ins Gefängnis.

Mehr als 19 Jahre nach dem Attentat auf zwei Nachtclubs auf der indonesischen Ferieninsel Bali hat ein Gericht ein ranghohes Mitglied der verantwortlichen Terrororganisation am Mittwoch zu 15 Jahren Haft verurteilt. Aris Sumarsono, besser bekannt unter seinem Kampfnamen Zulkarnaen, soll eine Schlüsselposition in der islamistischen Jemaah Islamiyah (JI) innegehabt haben, die den Anschlag mit 202 Toten im Jahr 2002 geplant und ausgeführt hat. Er hatte Jahre lang zu den meistgesuchten [Gruppe 1] gehört und war erst im Dezember 2020 in der Region Lampung auf der Insel Sumatra verhaftet worden. Vor Gericht gab er zwar zu, dass der Anschlag von einer Zelle der Terrororganisation verübt worden sei, die er damals angeführt hat. Jedoch bestritt er, an den Planungen direkt beteiligt gewesen zu sein.

Die Richter sahen es aber als erwiesen an, dass er einem Terroranschlag auf Bali zugestimmt habe und deshalb schuldig sei. Zudem sei seine Terrorzelle auch für andere Taten verantwortlich, darunter für eine Attacke auf die philippinische Botschaft zwei Jahre vor den Bali-Attentaten und Bombenanschlägen auf mehrere Kirchen. Seine Zelle, die seinen Angaben nach wie eine Miliz eher militärisch organisiert gewesen sei, habe außerdem die ethnisch-religiöse Gewalttaten auf den Inseln Sulawesi und den Molukken angefacht. Die JI, damals eine der aktivsten Terrororganisationen in Südostasien, arbeitete einst eng mit Al-Qaida zusammen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
228,632712903dd49b919c12d2aa,7,USA,"Bewaffnete ""schnelle Eingreiftruppe""

Die Oath Keepers, 2009 von Rhodes gegründet, gehören zusammen mit den Proud Boys zu den prominentesten Rechtsextremisten, die an dem Angriff auf das Kapitol beteiligt waren. Sie sind eine regierungsfeindliche, rechtsgerichtete politische Organisation, die sich für die Unterstützung und Verteidigung ihrer Auslegung der US-Verfassung gegen alle Feinde im In- und Ausland einsetzt. Die Gruppe ist mit der Milizbewegung verbunden, einer extremistischen Dachorganisation, die auf der Überzeugung beruht, dass die US-Regierung Teil einer bösen Verschwörung ist, die darauf abzielt, den [Gruppe 1] ihre natürlichen Rechte und Freiheiten zu nehmen.

Die Staatsanwaltschaft hat eine Fülle von Beweisen gegen die Oath Keepers gesammelt, darunter verschlüsselte Handy-Chats und Aufnahmen von Online-Treffen. Den Mitgliedern wird nicht nur vorgeworfen, mit militärischen Formationen in das Gebäude eingedrungen zu sein, sondern auch, eine bewaffnete ""schnelle Eingreiftruppe"" in einem Hotel in Virginia stationiert zu haben, um bei Bedarf nach Washington stürmen zu können.",NO_CRIME_FRAME,NO_CRIME_FRAME,victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
229,6327127f3dd49b919c0b4603,8,RUS,"Zudem stellen auch Krankheiten die Bevölkerung vor große Probleme: „Viele von uns sind krank geworden, wegen der Feuchtigkeit und der Kälte. Wir haben versucht, die Hygienestandards so weit wie möglich einzuhalten, aber das war nicht immer möglich.“

Die Angriffe der Truppen des Kreml-Tyrannen Wladimir Putin (69) werden derweil immer gnadenloser: Am Mittwoch zerstörten die [Gruppe 1] mit einem weiteren Angriff eine Geburtsklinik.

Nach Angaben des Vize-Bürgermeister Sergej Orlow starben mindestens drei Menschen – darunter ein Mädchen. 17 Menschen seien verletzt worden, darunter auch Schwangere, sagte Orlow dem britischen Sender BBC.",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
230,6384a42046f7abefa40e1e2d,11,MIGR,"Auch wenn es Hinweise darauf gebe, dass Antragsteller »in patriarchalischen Familienstrukturen« verhaftet seien oder die islamische Scharia über die deutsche Rechtsordnung stellten, soll eine Einbürgerung verwehrt werden können.

Dem Entwurf zufolge ist auch geplant, die Abfrage bei den Sicherheitsbehörden auszuweiten. Neben dem Verfassungsschutz sollen etwa auch bei Bundesnachrichtendienst, Bundespolizei und Bundeskriminalamt Informationen eingeholt werden. So soll ausgeschlossen werden, dass [Gruppe 1] und [Gruppe 1] »mit terroristischem oder islamistischem Hintergrund in den deutschen Staatsverband aufgenommen werden«.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
