testset_id,article_id,par_index,group,text_block_en,label_robin,label_hamid,label_marmee,notes_robin,notes_hamid,notes_marmee
406,632712853dd49b919c0e134b,4,RUS,"„Russland will jede Stadt im Donbass verwüsten, jede einzelne, ohne Übertreibung. Wie Wolnowacha, wie Mariupol“, sagte Selenskyj in seiner Videoansprache am Freitagabend mit Blick auf zwei kriegszerstörte Städte im südlichen Donbass. Das ukrainische Militär tue aber alles, „um die Angriffe der Besatzer zu stoppen“.

Vor allem im östlichen Donbass wurde am Freitag weiter heftig gekämpft, insbesondere in der umkämpften Stadt Sjewjerodonezk in der Region Luhansk. Nach Angaben des Gouverneurs Serhij Hajdaj zerstörten die [Gruppe 1] am Freitag eine wichtige Sporthalle in der Stadt: „Eines der Wahrzeichen von Sjewjerodonezk wurde zerstört. Der Eispalast ist abgebrannt“, erklärte er.

Im der südlichen Region Cherson griff die ukrainische Armee nach eigenen Angaben unterdessen russische Militärstellungen an. Die Luftwaffe habe Angriffe auf Standorte mit Ausrüstung und Personal sowie Felddepots in der Nähe von fünf Ortschaften in der Region geflogen, teilte der Generalstab mit. ",,,,,,
407,632712ae3dd49b919c1e8326,6,USA,"Wir Menschen lieben Geschichten, in denen Gut und Böse säuberlich voneinander geschieden sind — und als 2018 der Roman „Der Gesang der Flusskrebse” von Delia Owens erschien, sah es so aus, als würde dieses Buch alle Bedürfnisse nach Einfachheit, Klarheit, moralischer Unkompliziertheit erfüllen.

Zum einen war da die Erfolgsgeschichte des Buches, die selber etwas Märchenhaftes hatte: „Der Gesang der Flusskrebse” stammte von einer 70-jährigen [Gruppe 1], die auf einer abgelegenen Farm im nördlichen Idaho lebte. Sie hatte noch keinen einzigen Roman veröffentlicht, aber „Der Gesang der Flusskrebse” schlug auf Anhieb ein. Und alles nur durch Mundpropaganda! Gewiss, es schadete nicht, dass die amerikanische Schauspielerin Reese Witherspoon den „Gesang der Flusskrebse” in ihrer Literatursendung lobte – aber sie schüttete damit nur Wasser auf Mühlen, die sich ohnehin schon kräftig drehten.

„Der Gesang der Flusskrebse” wurde zum meistverkauften amerikanischen Buch des Jahres 2019 (viereinhalb Millionen Exemplare), auch in Deutschland avancierte der Titel rasch zum Bestseller. Die Verfilmung des Romans, sie soll im August in die deutschen Kinos kommen, wird uns ohne Zweifel einen Sommerhit bescheren.",,,,,,
408,6336f75cd554c8de5f0c5eb7,2,RUS,"

Putin inszeniert Annexionen Munz: [Gruppe 1] vor Kreml wissen nicht, warum sie hier sind

Mit Staatsakt und einer ausufernden Rede inszeniert Putin die Einverleibung von vier ukrainischen Regionen unter russische Herrschaft. Bei den Feierlichkeiten vor dem Kreml aber beobachtet ntv-Reporter Rainer Munz, dass die Anwesenden teils nicht einmal wissen, warum sie dort sind.",,,,,,
409,Tonline_added_d093e934db551914675d780273de02142d9e20a9_,7,GBR,"Kleinerer Spieler-Pool

Di Salvo wies auf fehlende Spielpraxis hin. ""In den Jahrgängen 2000 und 2001 sind die Einsatzzeiten der ausländischen Spieler in der Bundesliga doppelt so hoch wie die der deutschen. Das ist extrem. In den anderen Ligen sind die Spielminuten der [Andere Gruppe] U21-Spieler drei- oder viermal so hoch"", sagte Di Salvo. ""Uns fehlt die Breite an Spielern, die Praxis in der Bundesliga bekommen. Unser Pool an Kandidaten ist viel geringer als jener der [Andere Gruppe] oder [Gruppe 1].""

Zuletzt spielten viele Akteure jüngerer Jahrgänge, was die Situation im Nachwuchsbereich widerspiegelt. ""In den vorigen Generationen waren die zwei Kernjahrgänge zahlenmäßig dominant, wir hatten nur zwei, drei Jüngere dabei. Im November nominierten wir acht Jüngere, dabei mit Luca Netz einen 2003er und mit Youssoufa Moukoko gar einen 2004er. Es ist natürlich ein Problem, wenn die Kernjahrgänge unterbesetzt sind"", sagte Di Salvo. ""Wenn du zu viele Frühreife dabei hast, fehlen automatisch zwei, drei Jahre Robustheit und Erfahrung.""",,,,,,
410,MAZ-2.98205670001645e+20,1,POC,"

LANGENLONSHEIM. Was sagt die Zahl der gemeldeten Neuinfektionen mit dem Corona-virus überhaupt noch aus, fragt sich mancher Schulleiter. ""Wiederholt haben wir erlebt, dass Kinder nach positiven Selbsttests in der Schule ,offiziell' mit [Gruppe 1] negativ getestet wurden,"" berichtet Benedikt Maria Trappen dieser Zeitung. Dabei könne es laut Gesundheitsamt und Bildungsministerium auch bleiben, stellt der Schulleiter der Grundschule Langenlonsheim besorgt fest. ""Die Kinder besuchen weiter die Schule. Hauptsache, die Schulen sind offen und sicher und es findet Präsenzunterricht statt - mit Durchmischung der Klassen und ohne Abstand."" Trappen ist weit davon entfernt, diese derzeitige Regelung an Schulen gut zu finden.

Am Mittwoch fehlte knapp ein Viertel seiner Schüler. In sechs von neun Klassen werde aufgrund von bestehenden Infektionen gerade an fünf Tagen getestet, zusätzlich kommen weitere Kontaktpersonen aus gemischten Lerngruppen wie Ethik- oder Religionsunterricht hinzu. ""Gegen Präsenz ist gar nichts einzuwenden"", sagt Trappen im Gespräch mit dieser Zeitung zum Grundproblem. ""Aber warum gibt es keinen Wechselunterricht, um mehr Abstand in den Klassen wahren zu können?""",,,,,,
411,632f0057bf0aa043a90070da,6,RUS,"»[Gruppe 1] sollen bleiben und kämpfen. Gegen Putin.«

Nicht überall in Europa stößt Michel damit auf Zustimmung. Litauens Außenminister Gabrielius Landsbergis hatte am Freitagabend die Aufnahme russischer Kriegsdienstverweigerer strikt abgelehnt. »Litauen wird nicht denjenigen Asyl geben, die vor ihrer Verantwortung davonlaufen«, schrieb Landsbergis auf dem Kurznachrichtendienst Twitter . »[Gruppe 1] sollten bleiben und kämpfen. Gegen Putin.«

Es gebe genug für sie zu tun, schob er Samstagmittag ebenfalls auf Twitter nach: »Was russische Männer machen können, statt nach Europa zu flüchten: Protestieren. Nicht gehorchen. Fahnenflucht. Kriegsgefangenenschaft. Meuterei.« Asyl für 25 Millionen Kriegsdienstverweigerer sei keine Option. Es sei Aufgabe der [Gruppe 1], Russland zu befreien. Gabrielius Landsbergis ist der Enkel von Vytautas Landsbergis, dem ersten Staatsoberhaupt Litauens nach der Wiedererlangung der Unabhängigkeit 1990.",,,,,,
412,632712b43dd49b919c20ded0,30,GBR,"In der Ukraine sind seit Kriegsausbruch vor einem Monat bereits zwölf Journalisten ums Leben gekommen. Weitere zehn Reporter seien im Verlauf der Kämpfe teils schwer verletzt worden, teilte Generalstaatsanwältin Iryna Wenediktowa auf ihrer Facebook-Seite mit. „Der Welt die Wahrheit über Putins Aggression zu berichten, ist tödlich - im Krieg sind schon zwölf Journalisten gestorben“, schrieb sie. Nach ihrer Lesart wurden die Reporter von russischen Militärs getötet.

Insgesamt seien nach den bisherigen Ermittlungen mindestens 56 Medienvertreter angegriffen worden, darunter 15 [Andere Gruppe]. Unter den [Andere Gruppe] waren nach den Angaben Wenediktowas [Gruppe 1], Tschechen, Dänen, [Andere Gruppe], Schweizer und Bürger der Vereinigten Arabischen Emirate. Ein [Andere Gruppe], ein Ire sowie eine russische Journalistin seien getötet worden. dpa

",,,,,,
413,6364e3c29f0b99c28b0bee83,30,RUS,"»Menschliche Dinge«, Frankreich 2021. Regie: Yvn Attal, Drehbuch: Attal, Yaël Langmann. Mit Suzanne Jouannet, Ben Attal, Charlotte Gaisbourg, Pierre Arditi, Mathieu Kassovitz. 138 Minuten.

Sinnsuche mit Musik: Darsteller Aylin Tezel, Sohel Altan Gol in »Der [Gruppe 1] ist einer, der Birken liebt«

Juan Sarmiento G. / Port au Prince Pictures",,,,,,
414,632712a23dd49b919c1a52b4,8,ESP,"Guardiola betrübt

Ja, es fühle sich grausam an, sagte City-CoachPep Guardiola. ""Jetzt brauchen wir Zeit, um das sacken zu lassen."" Ein oder zwei Tage - ""aber wir werden wieder aufstehen. Wir müssen es"", betonte der [Gruppe 1]. Schon am Sonntag steht für City daheim gegen Newcastle United ein weiteres wichtiges Spiel im Titelfernduell mit demFC Liverpoolin der Premier League an.

Real hatte sein nationales Meisterstück vor dem Rückspiel in derChampions Leagueschon perfekt gemacht - und will nun die ultimative Krönung am 28. Mai in Paris gegenJürgen Klopps Liverpoolmit dem achten Triumph. ""Ich glaube, dass es ein fantastisches und ausgeglichenes Finale sein wird, mit zwei sehr unterschiedlichen Mannschaften"", sagte Ancelotti und lobte vor allem auch den deutschen Coach: ""Klopp ist ein großartiger Trainer, wir haben uns schon oft getroffen, ich habe größten Respekt vor ihm und seinen Teams.""",,,,,,
415,632712893dd49b919c0f9502,15,REFUG,"2020 wurden 73.701 Jugendliche im Alter zwischen 14 und 17 Jahren als vermisst gemeldet. Im Lauf des Jahres wurden davon 72.159 wieder gefunden (97,9 Prozent). Bei Kindern bis 13 Jahren waren es im selben Jahr 14.614 Fälle, von denen rund 97 Prozent aufgeklärt wurden.

Allerdings bleiben von 1951 bis heute mehr als 1600 ungeklärte Fälle vermisster Kinder. Mehr als die Hälfte dieser Kinder sind laut BKA unbegleitete [Gruppe 1], Dauerausreißer oder wurden nach Familienkonflikten von einem Elternteil mitgenommen. Bei dem Rest - einigen Hundert bis knapp tausend Kindern - sei „zu befürchten, dass diese Opfer einer Straftat oder eines Unglücksfalls wurden (..) oder nicht mehr am Leben sind“. dpa

",,,,,,
416,632712a23dd49b919c1a666e,8,ESP,"Landsleute denken an Djokovic

In Melbourne laufen nach dem fast zweiwöchigen juristischen Tauziehen um das Visum des unfreiwillig abgereisten Titelverteidigers nun die Australian Open. Der [Gruppe 1] Rafael Nadal, der mit dem 21. Grand-Slam-Titel alleiniger Rekordsieger bei den vier wichtigsten Turnieren vor Djokovic und dem Schweizer Roger Federer werden kann, startete mit einem problemlosen Sieg. Natürlich gebe es mehrere Verantwortliche in der schrecklichen Situation der vergangenen zwei Wochen, sagte der 35-Jährige und fügte mit Blick auf Djokovic an: ""Aber natürlich ist er auch einer der Verantwortlichen.""

Miomir Kecmanovic - eigentlich Erstrundengegner von Djokovic - widmete seinen Sieg über den nachgerückten [Andere Gruppe] Salvatore Caruso seinem prominenteren Landsmann. Der serbische Profi Dusan Lajovic zeigte nach seinem Sieg eine serbische Fahne mit einem Djokovic-Bild und den Worten: ""Mögt es oder nicht, der Größte aller Zeiten.""",,,,,,
417,636fc4418b15a62bd90e0cd0,11,FRA,"Sie übernahm Verantwortung, was umso entscheidender war, nachdem Deutschlands zweite etatmäßige Rückraumrechte Alicia Stolle aufgrund einer Handverletzung nicht am Turnier teilnehmen kann. Die Last muss dadurch auf wenige Schultern verteilt werden. Xenia Smits, Alina Grijseels und Emily Bölk waren dabei bisher die tragenden Säulen des deutschen Spiels, doch auch sie brauchen Entlastungsphasen.

Zumal sich die Tabellensituation schlagartig verändert hat: Durch den gleichzeitigen Sieg Rumäniens gegen Spanien (28:27) ist die Hauptrundengruppe II angeführt von den zwei Punkte besser positionierten [Gruppe 1] und Montenegrinerinnen nahezu ausgeglichen.

Die deutschen Handballerinnen bejubeln den Sieg gegen die Niederlande.",,,,,,
418,63a6cecc340c5158d202fbdf,31,UKR,"An Heiligabend kleidet sich die ganze Familie in Nationaltrachten, und wir bringen den Didukh in unser Haus. Der Getreidestrauß, den wir mit unseren Söhnen basteln, wird eigentlich immer vom jüngsten Familienmitglied gehalten – und das wiederum wird vom ältesten Mitglied der Familie getragen. Meine Söhne sind jetzt erwachsen, also machen wir es anders. Ich werde den Didukh tragen, das Universum preisen und Gott um einen schnellen Sieg für die Ukraine bitten.

Wir werden den Didukh an einem Ehrenplatz aufstellen. In der Nähe wird es einen Tisch mit den traditionellen Gerichten geben. Das Hauptgericht wird Weizenkutja sein, denn die [Gruppe 1] sind ein altes Agrarvolk. Unsere Familie kocht diesen Weihnachtsbrei nach dem Rezept meiner Großmutter, die in den Karpaten lebte. Eine große bemalte Tonplatte mit Kutja wird in der Mitte des Tisches platziert.

Das diesjährige Weihnachtsstück handelt von der ukrainischen Armee, die das Land gegen die Feinde verteidigt.",,,,,,
419,632712943dd49b919c144377,12,REFUG,"Beides gelangt ihm: In Deutschland machte er seinen Facharzt als Orthopäde, fand Arbeit in Kliniken in Göttingen und Bad Wildungen. In Deutschland kam sein zweites Kind zur Welt, seine Eltern kamen nach, und 2020 verhandelte er mit Banken bereits über den Kredit für den Kauf eines Hauses, als die Ermittler ihn an einem Juniabend direkt bei der Arbeit festnahmen. Seitdem sitzt er in Untersuchungs­haft, weil die Richter aus einer Whatsapp-Nachricht an die syrische Botschaft in Berlin seinen Willen zur Flucht herauslesen.

[Gruppe 1] aus Syrien: „Merkel hat mein Leben gerettet“

Ein Selfie von Anas Modamani wurde 2015 zum Symbol für die Entscheidung, Hunderttausende [Gruppe 1] in Deutschland aufzunehmen.",,,,,,
420,MAZ-2.96562130001642e+20,4,FRA,"Sie brauchen ihn. Aus vielerlei Gründen. Es ist kein Geheimnis, dass der Innenverteidiger einer jener Spieler ist, auf die der FSV am liebsten nie verzichten würde. ""Moussa"", sagt Cheftrainer Bo Svensson, ""ist ein absoluter Schlüsselspieler, auf und neben dem Platz. Er ist ein Spieler und ein Mensch, der sehr reif ist, sehr ehrgeizig und immer bereit, seinen Nebenleuten zu helfen. Es ist kein Zufall, dass er der Kapitän ist. Da hat er sich auch entwickelt und hat erfahren, dass er auch diese Qualität in sich trägt über das Spielerische hinaus."" Seine spielerische Qualität, seine Reife und Präsenz hat der 1,90 Meter große Defensivspieler mittlerweile in 118 Pflichtspielen für die 05er unter Beweis gestellt. Seitdem der frühere Verteidiger Svensson das Zepter schwingt, agiert Niakhaté konstant auf einem hohen bis sehr hohen Niveau. ""Moussa gibt immer alles"", sagt der 05-Coach, ""er ist ein Vorbild für die Gruppe und die Spieler.""

Entsprechend ist auch sein Marktwert gestiegen, transfermarkt.de sieht ihn aktuell bei 18 Millionen Euro. Und auch wenn 05-Sportvorstand Christian Heidel betont, dass man spüre, wie wichtig dem [Gruppe 1] der FSV und er mit vollem Herzen in Mainz sei, so wissen die Rheinhessen auch, dass sie nur im kommenden Sommer für diesen ambitionierten Profi eine stattliche Transfersumme generieren können - es sei denn, Moussa Niakhaté hängt noch ein paar Jahre am Bruchweg dran. Da ist sicherlich auch die Zusammenarbeit mit Bo Svensson ein entscheidender Faktor. Zukunftsmusik.

Niakhaté in der Dreierkette, Widmer wieder auf rechts",,,,,,
421,Tonline_added_59309299d605082254b3f01f1237fbc6ffded6e1_,9,USA,"Etliche Freibier-Runden habe er dann schmeißen müssen, erinnert er sich. Und er habe es gern getan. ""Wir finanzierten über all die Jahre mit jedem Bier hier dein Studium und deine Berufsausbildung, jetzt ist die Reihe an dir"", sagten die Gäste aus dem Ort zu ihm, wie sich Edel erinnert. ""Nie fragten sie mich, was denn ein Regisseur beim Film so macht oder wie das denn in Hollywood so ist."" Für die Leute im Markgräflerland war er noch immer einer von ihnen. Dort, sagt Edel, im ""Kistle"", das war die ""Kommunikationszentrale im Ort"" – und seine ""Lehranstalt"". Dort habe er sein Interesse für Menschen entwickelt. Und man spürt die Wärme der Erinnerung bei ihm, wenn er davon erzählt.

Das Haus seiner Familie, wo das ""Kistle"" beheimatet war, ist mittlerweile verkauft. Er sei nur noch selten in der Gegend, da er keine Familie mehr dort habe - seine Geschwister und seine Eltern leben nicht mehr. Wenn der 74-Jährige jedoch mal Sehnsucht nach badensischer Küche und Gesellschaft hat, besucht er seinen Freund Hans Röckenwagner, der aus Schliengen stammt - einem Nachbarort von Edels Heimatstadt. Sein Freund lebt, ebenso wie der Regisseur, seit Jahrzehnten in Los Angeles. Er besitzt dort einige Cafés, in denen er den [Gruppe 1] unter anderem Körnerbrot, Laugenbrezeln und Linzertorte anbietet. Und auch ein Schnitzel findet sich bei ihm auf der Speisekarte, wie es auch Edels Mutter Hedwig im ""Kistle"" anbot und wie es der 74-Jährige gerne mag. Er selbst stehe jedoch nie am Herd, sagt er. Er habe bei seiner Mutter gesehen, wie viel Arbeit das gewesen sei - in der Küche.

Dass Edel in die USA zog, entsprang nicht etwa dem Wunsch nach einem Leben in Amerika. ""Ich lebe nicht in Kalifornien, weil ich es hier so toll finde, sondern weil ich hier arbeiten kann und Familie habe. Und das heißt für mich Heimat."" Und wegen der Arbeit habe er sich auch in Berlin eine zweite Basis geschaffen. Seit 2016 haben er und seine amerikanische Frau eine Wohnung in der Stadt. 2008 drehte er den Film ""Der Baader Meinhof Komplex"" hier, der ihm eine Oscar-Nominierung einbrachte. Aber auch ""Das Adlon"" (2013, ZDF) und ""Der Palast"" (2022, ZDF), sein letztes Großprojekt, dessen Dreharbeiten sich durch Corona zwei Jahre hinzogen, entstanden in Berlin.",,,,,,
422,632712773dd49b919c07cdb5,6,ESP,"„Das hat immer wieder reagiert, es hat sich immer wieder Flüssigkeit gebildet, sodass letzte Woche die Entscheidung getroffen wurde, da noch mal eine OP durchzuführen“, sagte BVB-Trainer Edin Terzic am Mittwoch.

Der 39-Jährige ergänzte: „Dementsprechend wird er uns in den nächsten Monaten nicht zur Verfügung stehen. Das tut uns unfassbar weh.“ Der [Gruppe 1] Morey habe sich „sehr kämpferisch gezeigt in den letzten 15 Monaten und wenn man das dann sieht, so einen Rückschlag zu erhalten...“. Terzic sagte zudem: „Aber er zeigt sich wieder kämpferisch und wir sind uns sicher, dass er sehr gut und sehr fleißig zurückkommen wird.“

",,,,,,
