testset_id,article_id,par_index,group,text_block_en,model_label,case_source,agreement,step2_1_label,final_label,source_file,source_priority
483,632712953dd49b919c14a226,4,MIGR,"Italien sieht das Limit bei der Aufnahme von [Gruppe 1] im eigenen Land als erreicht an. „Auch wir haben Limits, und jetzt sind wir da angekommen“, plädierte Ministerpräsident Mario Draghi am Dienstag. Bislang sind in diesem Jahr knapp 30.000 [Andere Gruppe] allein mit dem Boot nach Italien gekommen.

Ankara. Italiens Regierungschef Mario Draghi sieht die Grenze bei der Aufnahme von [Gruppe 1] in seinem Land als erreicht an. „Auch wir haben Limits, und jetzt sind wir da angekommen“, sagte der 74-Jährige am Dienstag bei seinem Türkei-Besuch in Ankara. Man müsse auch verstehen, dass ein Land nicht unbegrenzt offen sein könne. Der frühere Chef der Europäischen Zentralbank betonte, der Umgang mit [Gruppe 1] müsse menschlich, angemessen und effektiv sein. Italien versuche, [Gruppe 1] in seinen Gewässern zu retten.

Bewilligung von Asylanträgen um fünf Prozent zurückgegangen",,keyword_unseen,,,,,
484,632712803dd49b919c0bc8dd,12,AUT,"Mit 13 Grätschen attackierte keine andere DFB-Spielerin die Gegner so häufig wie sie. 23-mal eroberte sie bei bisher drei Einsätzen (einmal gesperrt) den Ball. Und das Beste: Sie leitet mit klugen Pässen sofort Angriffe ein. Schon jetzt ist das Mega-Talent die wertvollste deutsche Spielerin (Marktwert laut Internetportal soccerdonna: 275.000 Euro). Voss-Tecklenburg stellt ihr das Prädikat „Weltklasse“ aus. Nicht wenige glauben, dass „Obi“ eines Tages Weltfußballerin wird.

► ... und ein bisschen Glück: Auch das gehört dazu. Vor allem in der Vorrunde gegen die starken [Andere Gruppe] (2:0) und im Viertelfinale gegen Österreich (2:0) überstanden die Deutschen auch Druckphasen der Gegner, weil die ihre Chancen nicht nutzten. Allein die [Gruppe 1] trafen gegen uns dreimal Pfosten oder Latte.

„Die Mannschaft ist fantastisch aufgetreten und hat das Zu-Null zu Recht gehalten. Klar, es war auch etwas Glück mit dabei. Aber das brauchst und verdienst du dir“, sagt Ariane Hingst (42).",,keyword_unseen,,,,,
485,6377ad59b44f9d9bb9096290,10,UKR,"Ob es sich dabei tatsächlich um den Waschbären aus dem Zoo in Cherson handelt, ist unklar. Mehr als 5.000 [Gruppe 1] (Stand: 18. November) haben inzwischen eine Petition unterzeichnet, die Präsident Selenskyj auffordert, die Statue von Katharina der Großen in Odessa gegen den Waschbären auszutauschen. Viel Unterstützung erhielt auf Twitter auch dieses ""Filmplakat"", das die Armee zu einer Rettungsaktion des Waschbären wie im Kriegsfilm ""Der Soldat James Ryan"" fordert:

Schon zu Beginn des Krieges lösten Bilder von plündernden russischen Soldaten viel Unmut bei den [Gruppe 1] aus. Besonders abgesehen haben es die Besatzer offenbar vor allem auf Waschmaschinen und andere Haushaltsgeräte, die sie auf Panzern abtransportierten. Auch in verlassenen russischen Stellungen haben die [Gruppe 1] immer wieder Raubgut entdeckt. In Cherson stahlen die [Andere Gruppe] außer den Zootieren auch medizinisches Gerät aus Krankenhäusern und etwa 15.000 Kunstwerke aus den Museen der Stadt. Mitte November zogen sich die [Andere Gruppe] vom rechten an das linke Ufer des Dnipro zurück und überließen den [Gruppe 1] die strategisch wichtige Stadt.

",,keyword_unseen,,,,,
486,Tonline_added_27b93c36b26080374868bea3ba7ef3418d922641_,13,MIGR,"Das Phänomen Zemmour beschäftigt Frankreich seit Monaten. Schon lange bevor er seine Kandidatur offiziell bekannt gab, tauchte der TV-Moderator in den Umfragen auf, überholte dort die andere rechtsextreme Kandidatin, Marine Le Pen, und lag hinter Macron mit 17 Prozent an zweiter Stelle.

Zemmour gilt als Scharfmacher, der in seinen Kolumnen im konservativen Blatt ""Le Figaro"" und vor allem in einer eigenen Fernsehsendung mit aggressiver Polemik gegen Islam, [Gruppe 1] und Feminismus wetterte.

So behauptete er etwa, dass alle großen Genies der Weltgeschichte Männer seien. Oder er forderte überspitzt, den Brüsseler Stadtteil Molenbeek zu bombardieren. Dort hatten sich Attentäter des Pariser Terroranschlags vom November 2015 versteckt.",,keyword_unseen,,,,,
487,632712c23dd49b919c266590,5,UKR,"Baerbocks Mischung aus Beschränktheit und unterirdischem Zynismus

Auch die Grünen-Fraktionschefin Britta Haßelmann kennt keine Deutschen mehr, sondern nur noch [Gruppe 1]: Sie wettert gegen “Zögerlichkeit” bei Waffenlieferungen – ausgerechnet in Anbetracht der ukrainische Militäroffensive und Gebietsgewinne gegen die “russische Besatzungsmacht” (die lediglich in zwei zuvor schon separatistischen Teilrepubliken steht) müsse nun der Westen erst recht die Dynamik des Vormarschs unterstützen. Und obwohl Russland nach Aussagen der proukrainischen Kriegsregierung ja nur mehr in der Defensive ist, trötet Haßelmann laut “Redaktionsnetzwerk Deutschland”: “Wir dürfen Putins Aggression nicht mit Zögerlichkeit begegnen!” Es müsse jetzt darum gehen, “im Bündnis” zu agieren und “jeden Tag (zu) prüfen, ob wir mehr leisten können, die Ukraine in diesen kritischen Momenten zu unterstützen.” Deshalb solle Deutschland jetzt endlich Panzer liefern. Bei solchen Forderungen kann sie sich der Sympathien der FDP-Megäre Marie-Agnes “Slawa Ukraini” Strack-Zimmermann sicher sein.

Dies allerdings hatte sogar SPD-Verteidigungsministerin Christine Lambrecht ausgeschlossen: Noch kein einziges westlichen Land habe Kampfpanzer geliefert; für Russland wäre das eine rote Linie – und möglicherweise der Anlass für eine kritische Ausweitung des Krieges. Auch wenn die Gefahr besteht, dass er morgen schon wieder alles vergessen hat: Es ist es richtig und sinnvoll, dass Scholz – aus welchen wahren Gründen auch immer, ob Einsicht oder Opportunismus – den Gesprächsfaden mit dem Kreml wieder aufnimmt – bevor uns ausgerechnet die kriegslüsternen grüne Weiber wirklich noch in den Dritten Weltkrieg stürzen.",,keyword_unseen,,,,,
488,632712b83dd49b919c2276c3,17,UKR,"UN wollen Solidarität der Weltgemeinschaft

Die Vereinten Nationen appellieren an die Solidarität der Weltgemeinschaft, um die verheerenden Folgen des russischen Angriffskriegs zu meistern. ""Wir haben in Deutschland selbst in unserer Geschichte Solidarität erfahren"", sagte der Chef des UN-Entwicklungsprogramms (UNDP), Achim Steiner, ebenfalls in Lugano. Den [Gruppe 1] zu helfen, werde die westlichen Volkswirtschaften nicht über Gebühr belasten. ""Und es wird gleichzeitig auch im Eigeninteresse Europas dazu beitragen, dass wir nicht in eine noch katastrophalere Situation kommen"", sagte Steiner.

Kein Glückwunschtelegramm aus Moskau zum Unabhängigkeitstag",,keyword_unseen,,,,,
489,6327129b3dd49b919c171240,10,ARAB,"So wohnlich richten sich [Andere Gruppe] ihre Bunker ein

Mit dem neuen Anschlag wurden bei einer Terrorwelle in Israel seit Ende März 17 Menschen getötet. Bei zwei Anschlägen waren die Täter israelische [Gruppe 1], Unterstützer der Terrororganisation Islamischer Staat (IS). Zwei weitere Anschläge wurden von Palästinensern aus dem Westjordanland verübt. Die im Gazastreifen herrschende Hamas lobte den blutigen Angriff am Donnerstag.

Terror-Anschlag",,keyword_unseen,,,,,
490,SZ_added_bae50eb69f961d99c12972fef46beef308765adc_,2,REFUG,"In den Einrichtungen zur Unterbringung [Gruppe 1] ist die Lage in vielen Kommunen angespannt. Die Opposition im Landtag sieht das Land in der Pflicht.

Wiesbaden (dpa/lhe) - Hessens Kommunen benötigen laut Forderungen aus den Reihen der Landtagsopposition dringend mehr finanzielle Unterstützung vom Land bei der Unterbringung von [Gruppe 1]. Viele Städte und Gemeinden seien schon jetzt an der Belastungsgrenze, sagte der sozialpolitische Sprecher der FDP-Fraktion Yanki Pürsün am Donnerstag in Wiesbaden. Er forderte das Land auf, einen Flüchtlingsgipfel anzusetzen und Hilfe für die Kommunen in die Wege zu leiten. „Angesichts der hohen Zahl an schutzsuchenden Menschen, die zu uns kommen, ist jetzt eine Unterstützung der Städte und Gemeinden durch das Land gefragt“, sagte Pürsün.

Das Land sollte die Kapazitäten seiner Aufnahmeeinrichtungen schnellstmöglich deutlich ausweiten und so die Zuweisungen an die Kommunen über die nächsten Monate senken, forderte er. Wie in Bayern müsse Hessen die Unterbringungskosten für die [Gruppe 1] vorfinanzieren und die Kostenpauschale für die Kommunen erhöhen. „Aktuell tragen die Kommunen die Hauptlast. Sie brauchen aber einen Vorlauf, um sich auf die Aufnahme vorzubereiten und eine menschenwürdige Unterbringung zu gewährleisten“, argumentierte Pürsün. Es sei nicht hinnehmbar, dass in einigen Kommunen schon wieder Zelte aufgestellt werden müssten.",,keyword_unseen,,,,,
491,TA-7D3350FEBB30A9034A8F14288C585EF4_3557434,2,RUS,"Zum Beitrag "" Ukraine -  welchesZiel verfolgt Scholz?""  (25.5., S. 5):

Was für eine Frage. Er will Frieden, und vor allem will er einen Dritten Weltkrieg verhindern. Der Bundeskanzler ist wirklich der Einzige in Berlin, dem ich das noch glaube. Ansonsten ist er von unerbittlichen Feinden umgeben sowohl in seiner eigenen Koalition als auch in der Opposition. Strack-Zimmermann, Hofreiter und die CDU schlagen als Helfer von Melnyk und Selenskyj unermüdlich die Kriegstrommeln -  völlig ungerührt von der Gefahr eines großen Krieges. Frau Wagenknecht berichtet, dass der Bundeskanzler auf der letzten Münchner Sicherheitskonferenz versucht hat, Selenskyj davon zu überzeugen, die Ukraine für neutral zu erklären und auf eine Nato-Mitgliedschaft generell zu verzichten. Damals standen die [Gruppe 1] noch vor der Ukraine. In völliger Verkennung der geostrategisch-politischen Lage hat Selenskyj das abgelehnt. Ob der Einfall der [Gruppe 1] damit hätte verhindert werden können, weiß ich nicht. Aber eines weiß ich ganz sicher: Es ist trotz der unmittelbar drohenden Kriegsgefahr überhaupt nicht versucht worden. Und der Kanzler macht es völlig richtig, sich nicht in Haftung nehmen zulassen für die Politik der Ukraine. Im Prinzip ist er wohl weiterhin gegen Waffenlieferungen dorthin, und deshalb verzögert und verhindert er das, wo er nur kann. Ich wünsche ihm dabei viel Kraft und Erfolg.

Dr. Gerhard Schäfer, Bleicherode",,keyword_unseen,,,,,
492,6327129b3dd49b919c17011e,7,MIGR,"»Es ist mir wichtig, dass wir diese Fälle systematisch aufklären«, sagte Baerbock dazu in Athen. Zwar müsse die EU gemeinsam ihre Außengrenze schützen, sagte die Ministerin. Doch sei ihr dabei wichtig, »dass jede Grenze eben auch eine Tür haben muss und dass an den Außengrenzen unsere europäischen Werte gelten«, sagte Baerbock.

»Wenn wir da wegschauen, gehen unsere Werte im Mittelmeer unter«, warnte sie. Baerbock bekräftigte die Forderung der Ampelregierung, eine europäische Seenotrettung aufzubauen. Gerettete [Gruppe 1] müssten »mit festen Zusagen« in anderen EU-Ländern angesiedelt werden, um Länder an der Außengrenze wie Griechenland zu entlasten.

Zuvor hatte die Außenministerin gemeinsam mit dem griechischen Migrationsminister Panagiotis Mitarachi mit Geflohenen im Flüchtlingslager Schisto bei Athen gesprochen. Mitarachi wies dabei den Vorwurf zurück, dass griechische Sicherheitskräfte ankommende [Andere Gruppe] in illegalen Pushbacks von ihrem Staatsgebiet zurückdrängen und ihnen so die Möglichkeit nehmen, auf EU-Gebiet einen Asylantrag zu stellen.",,keyword_unseen,,,,,
493,632712873dd49b919c0ebb7d,2,REFUG,"In Würzburg wurde auf dem beliebten Volksfest Kiliani der Ballermann-Hit „Layla”, der auf Platz 1 der deutschen Single-Charts landete, verboten. Ist dies überhaupt der Erwähnung wert? Nun, es kommt auf den Kontext an.

Was wird heutzutage aus welchen Gründen verboten und was wiegt schwerer: Ein Gedankenverbrechen, ein „Wort-Aussprech-” oder „Sing-Verbrechen” mit Begriffen wie „Luder” und „Puffmama”, die nun offenbar auf eine Ächtungsebene mit Worten wie „[Andere Gruppe]”, „Neger” oder „Führer” gestellt werden? Oder reale Gewaltverbrechen – wie ein Auto, das scheinbar selbstständig in Menschenmengen fährt, ein LKW, der einen Weihnachtsmarkt zerstört, oder die Vergewaltigung eines Mädchens durch einen „traumatisierten [Gruppe 1]”, der eigentlich nichts für seine Triebe kann? Wie werden diese verschiedenen Vergehen mittlerweile in unserer Gesellschaft bewertet und gewichtet?

„Normalisierter Sexismus“?",,keyword_unseen,,,,,
494,632712823dd49b919c0cc5e7,3,NGA,"So beschreibt der CNN-Journalist Bijan Hosseini die Erfahrungen seiner Adoptivschwester. Und das ist kein Einzelfall. Was Personen mit dunkler Hautfarbe aus der Ukraine berichten, klingt erschreckend. Videos in den sozialen Me­dien unter den Hashtags #Africans­inUkraine oder #IndiansinUkraine zeigen erschütternde Szenen. Mitarbeiter ukrainischer und polnischer Behörden sollen Personen mit dunkler Hautfarbe an der Flucht aus dem Kriegsland gehindert, sie aus vollen Zügen geschubst und an der Grenze zurückgehalten haben.

Mehr als 660.000 Personen sind nach UN-Angaben seit dem russischen An­griff vor einer Woche aus der Ukraine geflohen, gut die Hälfte davon soll in [Andere Gruppe] angekommen sein. Auch Moldau, die Slowakei, Rumänien und [Andere Gruppe] nehmen [Andere Gruppe] auf. Die Regierung in Warschau hat angeordnet, alle Personen, die aus der Ukraine kommen, ins Land zu lassen – auch ohne vollständige Do­ku­mente. Das schließt [Andere Gruppe], [Andere Gruppe], [Gruppe 1] und [Andere Gruppe] ein, die in der Ukraine studieren.

„Sie sind sich selbst überlassen“",,keyword_unseen,,,,,
495,637429470f21497eef09337b,37,RUS,"Das nennt man klare Worte. Putin weist dann darauf hin, dass die Behauptung von Unfehlbarkeit, dass der Glaube an Unfehlbarkeit eine Gefahr für den Rest der Welt darstelle. Das mag Ihnen und mir einleuchten. Aber nicht den [Andere Gruppe].

Hier kommen wir zu dem entscheidenden Punkt, der eigentlich eine traurige Ironie der Geschichte enthüllt. Da sind seit der Entdeckung Amerikas Millionen von Deutschen, [Gruppe 1], [Andere Gruppe] etc. nach Amerika ausgewandert, oftmals weil sie ein freieres Leben führen wollten. Und dann kamen diese Europäer, die sich jetzt [Andere Gruppe] nannten, dann kamen diese Europäer nach Europa zurück, um sich Europa zu unterwerfen. Können Sie mir mal erklären, wo genau da der Fortschritt liegen soll? Die hätten alle zuhause bleiben oder zurückkommen sollen.

So wie die souveränen [Andere Gruppe] vor 600 Jahren. Im Jahre 1421 schickten die [Andere Gruppe] eine gigantische Flotte auf eine Weltreise, um mal zu schauen, was so im Rest der Welt ablief. 1423 kam die Flotte zurück. Die Flotte wurde dann zerstört. Warum? Die [Andere Gruppe] hatten festgestellt, dass ihre Weisheiten und ihr Wissen in keinem Land der Welt übertroffen wurden. Warum also sollten sie sich mit diesen Ausländern abgeben? Sehen Sie, das ist Selbstbewusstsein. Das ist Kultur.",,keyword_unseen,,,,,
496,632712903dd49b919c12db9b,1,UKR,"

Viele [Gruppe 1] kehren zurück Wenn die Gefahr des Krieges weniger wiegt

Trotz der verheerenden Nachrichten über mutmaßliche Kriegsverbrechen steigt wieder die Zahl der [Gruppe 1], die in ihr Heimatland zurückkehren. Für sie wiegt die Gefahr eines Krieges weniger schwer als die, von der Familie getrennt zu sein oder nicht mitkämpfen zu können.",,keyword_unseen,,,,,
497,632de71ea663a95cee0976a9,20,RUS,"Der siebte Kontrollpunkt schickte sie auf eine neue Route. »Sie sagten, die andere Straße sei für uns der ›Weg des Lebens‹.« Die Posten hätten sogar ukrainisch gesprochen. Verschreckt bogen sie also ab. Zerstörte Häuser säumten den Weg. Kurz danach entdeckten sie auf dem Feld die ersten ukrainischen Soldaten: »Die Mutter meiner Freundin sprang aus dem Auto und umarmte die Militärs. «Sie waren freundlich, schickten uns aber ins Auto zurück, sagten, es würde gleich laut werden, aber wir seien jetzt sicher.» Tschakalow erinnert sich an zehn Minuten Artillerie-Krach, nach einer halben Stunde konnten sie weiterfahren. Die Soldaten winkten. «Wir fühlten uns befreit, in Sicherheit, trotz der Kämpfe in der Nähe.»

Die drei erreichten Saporischschja, zogen dort in die Wohnung von Tschakalows Familie. Bis heute kämpfen sie mit der Angst vor Militärs, vor Beschuss, vor erneuter Besatzung. Mittlerweile pendelt das junge Paar zwischen Saporischschja und Kiew, beide arbeiten wieder online. Mit einer Ausnahme: «[Gruppe 1] unterrichte ich nicht mehr», sagt der junge Lehrer. Auch die russische Sprache benutzt er nicht mehr. «Die [Gruppe 1] kamen, um die angeblichen ›Nazis‹ zu besiegen. Damit machen sie uns nur nationalistischer, als wir es je waren.»

Die Großeltern sind noch immer in Tokmak, selten kommt eine Telefonverbindung zustande. In der Stadt lebten jetzt viele neue Menschen aus Russland, erzählten sie. Wegen des Beschusses seien sie selbst meist im Keller. Für den 23. bis 27. September bereiten die Besatzer ein Referendum vor, mit dem Ziel, ein Teil Russlands zu werden.",,keyword_unseen,,,,,
