group,pub,label,text_block
SINTI,WAZ,NOT_SECURITY_CRIME,"

Zu: OB trägt zur Diskriminierung bei. Das immerwährende Thema rund um Zuwanderung aus Bulgarien und Rumänien bekam eine kritische Fortsetzung durch Frau Helen Klee, Sprecherin der Partei "" Die Linke"" . Gewiss ist der Massenmord von Nazi-Deutschland an hunderttausenden [Gruppe 1] und [Andere Gruppe] in der Nachkriegsgeschichte unseres Landes zu wenig in das Bewusstsein unserer Bevölkerung eingedrungen, aber die Hinweise von OB Link auf Missbrauch bestehender Gesetze und Vorschriften, mangelhafte Unterstützung durch deutsche und EU-Behörden sind seine Pflicht als Verwaltungschef einer Halbmillionenstadt. Diese Hinweise sind keine Diskriminierung einer Bevölkerungsgruppe, sondern sie weisen auf Fehlverhalten von Neubürgern hin und verlangen Hilfe von Stellen außerhalb unserer Stadt. Wenn alteingesessene Bürger gegen Gesetz und Vorschriften verstoßen, so werden sie ebenfalls kritisiert oder gar bestraft. So soll es sein und so geschieht es auch.

Es darf nicht sein, dass sich tausende Bürger aus Südosteuropa auf den Weg nach Deutschland machen ohne Sprachkenntnisse, oft ohne Krankenversicherung, ohne Berufsausbildung, damit Kosten für die Kommunen verursachen und sehr selten Steuern und Gebühren zahlen, auf die unsere Gesellschaft ja dringend angewiesen ist. Siegmund Lipiak"
ISR,BADZ,NOT_SECURITY_CRIME,"Joachim Day erinnert sich genau, wie er als Elfjähriger daheim im weit entfernten Weil am Rhein gebannt die Berichte im Fernsehen über das Olympia-Attentat 1972 in München sah. Damals konnte er nicht ahnen, wie viel mehr ihn das noch Jahrzehnte später emotional berühren würde. Der in Lörrach geborene und in Schwabhausen bei München lebende Filmemacher führte bewegende Interviews mit zwölf Zeitzeugen, von denen sich die meisten mitten im schrecklichen Geschehen am 5. und 6. September befanden. Sie zeigen: Das Attentat auf israelische Sportler und Trainer ist selbst nach 50 Jahren nicht aufgearbeitet.

Dabei entstand ein umfassendes Bild eines dunklen Kapitels in der Geschichte der Bundesrepublik, die sich 27 Jahre nach dem Zweiten Weltkrieg mit heiteren Spielen als freundlicher Gastgeber für die Jugend der Welt präsentieren wollte - und dann gerade einmal 20 Kilometer von Dachau entfernt den Terroranschlag der palästinensischen Terrorgruppe Schwarzer September gegen [Gruppe 1] erlebte, bei dem der Staat und die Polizei auf ganzer Linie versagten. Sie hatten aus dem Terror der RAF offenbar nichts gelernt.

Die zwölf ganz unterschiedlichen Perspektiven der Interviewten auf diese dramatischen Stunden münden laut Day in einer übereinstimmenden Einschätzung: ""Dass Bundesgrenzschutz und Polizei nicht so ausgestattet waren, wie sie es hätten sein sollen. Es sind unfassbare Dinge geschehen, wie dass der Strom nicht abgestellt wurde und die Attentäter alles live am Bildschirm verfolgen konnten."" So wie der kleine Joachim Day daheim in Weil am Rhein."
ASYL,LVZ,NOT_SECURITY_CRIME,"In dieser Woche wird mit mehreren Veranstaltungen, Diskussionsforen und Demons-trationen in Rostock an die rassistischen Ausschreitungen im Stadtteil Lichtenhagen vor 30 Jahren gedacht. So wird unter anderem am Mittwoch Bundespräsident Frank-Walter Steinmeier zu Gast sein und bei einer Gedenkstunde am Abend reden.

Der ausländerfeindliche Exzess begann am 22. August, einem Samstag. Gegen 20 Uhr versammelten sich damals Hunderte Menschen vor einem Plattenbau mit Sonnenblumenmosaik, in dem die Zentrale Aufnahmestelle für [Gruppe 1] untergebracht ist. Steine werden geworfen, später auch Brandsätze, rassistische Parolen gebrüllt. Das Ziel sind Menschen aus Osteuropa, die in der Hoffnung auf ein Asylverfahren vor dem Gebäude campieren. Und Vertragsarbeiter aus Vietnam, die im Wohnblock ein Zuhause haben. Schaulustige feuern die Gewalttäter an. Als Teile des Hauses in Flammen stehen, entkommen Dutzende Bewohner nur mit Glück dem Inferno. Die Polizei scheint machtlos. Vier Tage lang tobt die Gewalt.

Bis heute steht "" Rostock-Lichtenhagen""  für eine der schlimmsten rechtsextremistischen Attacken nach der deutschen Einheit. Die Stadt versucht klarzukommen mit dem Teil ihrer Geschichte, den Kritiker als Staatsversagen brandmarken, gar als erstes Pogrom auf deutschem Boden seit 1945. "" Lichtenhagen gehört zur Stadtgeschichte Rostocks dazu"" , sagt der amtierende Oberbürgermeister Steffen Bockhahn (Linke). Der Ortsbeiratsvorsitzende von Lichtenhagen Ralf Mucha will die Erinnerung ebenfalls wachhalten, auch wenn es wehtut. Es gehe um Mahnen und Gedenken, sagt der SPD-Politiker. Mucha war damals Zeitzeuge und kennt die schmerzhaften Debatten danach. Viele Bewohner im Viertel wollen am liebsten gar nicht mehr darüber reden. Doch genau das sei der falsche Weg, meint Mucha. Mit dem Erbe des Sonnenblumenhauses müsse man sich weiter auseinandersetzen. Er ist dennoch überzeugt: "" Ein Lichtenhagen wie 1992 wird es nicht mehr geben.""  Leitartikel"
REFUG,OSZ,SECURITY_NEGATIVE,"Er soll den Bezug zur Realität verloren haben - und das schon vor Jahren. Wahnvorstellungen, Halluzinationen, Stimmen im Kopf: Warum im vergangenen Juni ein Mann in Würzburg mit einem Küchenmesser drei Frauen tötete und neun Menschen verletzte, versucht das Landgericht Würzburg seit Freitag herauszufinden. Die Generalstaatsanwaltschaft München wirft dem Beschuldigten unter anderem Mord in drei Fällen, versuchten Mord in elf Fällen und gefährliche Körperverletzung vor. Der Mann habe Stimmen in seinem Kopf gehört, die ihn angewiesen hätten, sich in einem Kaufhaus ein Messer zu beschaffen.

Schon am ersten Prozesstag wird klar: Es wird ein langwieriges, nervenaufreibendes Verfahren, in dem vor allem die Aussagen der Opfer und Tatzeugen die Vorwürfe untermauern sollen. Demnach handelte der [Gruppe 1] aus Hass auf Deutschland. Während der Attacke soll er mindestens zweimal Allahu Akbar ("" Gott ist groß"" ) gerufen haben. Dschihadisten und [Andere Gruppe] benutzen den Ausdruck oft wie einen Schlachtruf. Weitere Hinweise auf Extremismus fanden die Ermittler aber nicht. "" Zu keinem Zeitpunkt hat es terroristische Motive gegeben"" , versichert der Anwalt des Beschuldigten, Hans-Jochen Schrepfer.

Oberstaatsanwältin Judith Henkel schildert in einer Veranstaltungshalle in Veitshöchheim bei Würzburg die dramatischen Minuten am Tattag, dem 25. Juni 2021. Kurz nach 17 Uhr betritt der Beschuldigte ein Kaufhaus am Barba­rossaplatz. Nach nicht einmal fünf Minuten sind drei Menschen tot. "" Die Arg- und Wehrlosigkeit der Geschädigten nutzte der Beschuldigte bewusst aus und handelte in feindseliger Willensrichtung gegen das Opfer.""  Drei Frauen im Alter von 24, 49 und 82 Jahren sterben. Vier weitere Frauen, ein damals elfjähriges Mädchen und ein 16-Jähriger überleben schwer verletzt. Hinzu kommen drei Leichtverletzte. Verteidiger Schrepfer versichert, sein Mandant habe sich für die Tat entschuldigt und empfinde Mitgefühl."
RUS,WAZ,SECURITY_NEGATIVE,"Bereits vergangenen Oktober erklärte  die Ukraine, man würde eine eigene Kamikazedrohne mit einer Reichweite  von  1000 Kilometern und einem Sprengkopf von 75 Kilogramm entwickeln und  für die  Produktion vorbereiten. Diese  Drohnen würden "" letzten Tests""  unterzogen. Laut Experten ist es wahrscheinlich, dass dies eine tiefgreifende Modernisierung der alten Tu-141 bedeutet.

Mit ihrer Reichweite könnte die Tu-141 auch Moskau bedrohen. Einen Angriff auf die russische Hauptstadt oder andere russischen Städte hält Gressel jedoch für ausgeschlossen. "" Damit würden die [Andere Gruppe] Sympathien im Westen verspielen.""  Er glaubt vielmehr, die [Andere Gruppe] wollten die [Gruppe 1] in eine Zwickmühle bringen. Wenn sie sich viel Zeit lassen, Luftangriffe auf die Energieinfrastruktur der Ukraine vorzubereiten, um mit einer schieren Menge von Geschossen die ukrainische Luftabwehr zu überwältigen, müssten sie damit rechnen, selbst bombardiert zu werden und große Mengen Militärgerät zu verlieren. Greifen sie aber zu schnell mit Marschflugkörpern an, werden viele dieser Geschosse von der ukrainischen Luftabwehr ausgeschaltet. So geschah es am Montagnachmittag, als 60 von 70 russischen Geschossen vom Himmel geholt werden konnten.

Dem Kreml bereiten die ukrainischen Drohnenangriffe Sorgen. Kremlsprecher Dmitri Peskow betont, dass Moskau weiter die Gefahr eines Überfalls auf die Krim sehe. "" Das Risiko besteht zweifellos weiter, weil die ukrainische Seite ihre Linie der Organisation von Terroranschlägen fortsetzt"" , sagte Peskow. Die Flugabwehr zeige aber, dass die Gegenmaßnahmen wirkten."
RUS,TA,SECURITY_NEGATIVE,"Das ist auf keinen Fall ein Entschuldigungsgrund für die entsetzliche "" Sonderoperation""  Putins (das Wort "" Krieg""  ist mittlerweile in Russland verboten), aber das liefert Putin eine Ausrede für Menschen, die aufgrund ihrer geografischen und sozialen Lage keinen Zugang zu unabhängigen Informationsquellen haben. Putin sagt: "" Uns blieb keine Wahl""  -  und viele glauben ihm, dass diese "" Sonderoperation""  die Rettung von Menschen im Donbass als Ziel hat.

Aber viele glauben es nicht. Ich will hoffen, dass es die Mehrheit ist. Menschen in 52 Städten Russlands protestieren jeden Tag gegen den Krieg, und jeden Tag erhöht sich das Risiko, das mit solchen Protesten verbunden ist. Am Anfang waren das Festnahmen und administrative Strafen wegen "" Verstoßes gegen das festgelegte Verfahren zur Abhaltung einer Versammlung, Kundgebung, Demonstration, Prozession oder Streik"" . Dann wurde das Handeln der Staatsorgane immer drastischer. Der Föderale Dienst für die Aufsicht im Bereich der Kommunikation, Informationstechnologie und Massenkommunikation verlangte, dass die Medien beim Schreiben von Materialien über "" die Sonderoperation im Zusammenhang mit der Situation in der Volksrepublik Luhansk und der Volksrepublik Donezk""  nur Informationen und Daten verwenden, die sie aus offiziellen russischen Quellen erhalten. Der Dienst erinnerte auch daran, dass für die Verbreitung wissentlich falscher Informationen Geldbußen von bis zu fünf Millionen Rubel vorgesehen sind (vor dem 24. Februar etwa 60.000, heute dank des Rubel-Absturzes 40.000 Euro). Viele unabhängige Medien wurden vom Dienst geblockt. Die Kenntnisse in der Nutzung von VPN (Virtuelles privates Netzwerk -  d.Red.) sind bei den [Gruppe 1] sprunghaft gestiegen.

Menschen protestieren auf ganz verschiedene Weise, viele verbreiten Flugblätter, viele bummeln einfach durch Hauptstraßen mit Antikriegslosungen auf der Kleidung und an den Taschen -  das nennt sich "" stille Mahnwache""  , das wird immer populärer. Moskau sieht immer gefährlicher aus: Auf allen Plätzen im Zentrum und an allen Orten, die unter den Protestierenden populär sind, stehen vier bis fünf Gefängnistransporter und ein Dutzend Polizisten dienstbereit."
ISR,WAZ,SECURITY_NEGATIVE,"Ein Sprecher der islamistischen Palästinenserorganisation Hamas sagte am Donnerstagabend, bei dem neuen Anschlag handele es sich um eine Reaktion auf Israels "" Stürmung""  des Tempelbergs in Jerusalem. Die Attacke sei "" die Umsetzung der Warnung, dass die Al-Aksa-Moschee eine rote Linie darstellt"" .

Der militärische Hamas-Arm hatte sich bereits zu einem Anschlag bekannt, bei dem Freitag ein israelischer Wachmann am Eingang einer Siedlung im Westjordanland getötet worden war. Die Hamas hatte dabei auch weitere Anschläge angekündigt. Sie warnte vor "" Konsequenzen"" , sollten [Gruppe 1] am Donnerstag wieder den Tempelberg besuchen. Die Polizei erlaubte es am israelischen Unabhängigkeitstag jüdischen [Gruppe 1], die heilige Stätte zu besuchen. Dabei kam es erneut zu Konfrontationen zwischen Palästinensern und israelischen Sicherheitskräften.

Der Tempelberg (Al-Haram al-Scharif) mit dem Felsendom und der Al-Aksa-Moschee ist die drittheiligste Stätte im Islam. Sie ist aber auch [Andere Gruppe] heilig, weil dort früher zwei jüdische Tempel standen. Der Tempelberg steht unter muslimischer Verwaltung, während Israel jedoch für die Sicherheit zuständig ist. Laut einer Vereinbarung mit den muslimischen Behörden dürfen [Andere Gruppe] die Anlage besuchen, dort aber nicht beten. Dagegen gibt es jedoch immer wieder Verstöße. Die Palästinenser werfen Israel immer wieder vor, es wolle seine Kontrolle der heiligen Stätte ausweiten. Israel hat jedoch betont, man sei dem Status quo verpflichtet. dpa"
RUS,WAZ,SECURITY_NEGATIVE,"Mariupol Russische Einheiten haben nach ukrainischen Angaben ein Theater in der südostukrainischen Hafenstadt Mariupol bombardiert, in dem sich Hunderte Menschen aufgehalten haben sollen. Ein russisches Flugzeug habe "" eine Bombe über dem Gebäude abgeworfen, in dem hunderte Zivilisten Schutz gesucht hatten"" , teilte das Rathaus der von russischen Truppen belagerten Hafenstadt im Messengerdienst Telegram mit. Angaben über Tote und Verletzte könnten bislang nicht gemacht werden, da der Beschuss des Wohnviertels anhalte, hieß es weiter.

"" Ein weiteres entsetzliches Kriegsverbrechen in Mariupol"" , twitterte Außenminister Dmytro Kuleba am Mittwoch. "" Heftiger russischer Angriff auf das Drama-Theater, wo sich Hunderte unschuldiger Zivilisten versteckt haben.""  Das Gebäude sei vollständig zerstört. "" Die [Gruppe 1] müssen gewusst haben, dass dies ein ziviler Unterschlupf war.""  Die Angaben ließen sich zunächst nicht unabhängig überprüfen.

Moskau wies der Gegenseite den Angriff zu. Russische Truppen hätten am Mittwoch keine Luftangriffe gegen Bodenziele in Mariupol ausgeführt, teilte das russische Verteidigungsministerium mit. "" Nach verfügbaren zuverlässigen Daten""  hätte das ukrainische nationalistische Regiment Asow das bereits verminte Theater attackiert. Auch dies ließ sich nicht überprüfen. dpa/afp"
RUS,WAZ,SECURITY_NEGATIVE,"Bei dem neuen Angriff auf Kiew seien Produktionsanlagen einer Panzerfabrik zerstört worden, sagte der Sprecher des russischen Verteidigungsministeriums, Igor Konaschenkow, in Moskau. Zuvor hatte Kiews Bürgermeister Vitali Klitschko von mehreren Explosionen im Stadtteil Darnyzja berichtet. Über Opfer wurde zunächst nichts bekannt. Rettungskräfte seien an Ort und Stelle, hieß es. Das Viertel liegt im Südosten der Millionenstadt.

Klitschko appellierte im Nachrichtenkanal Telegram an die Bevölkerung der Hauptstadt, Luftalarm der Behörden nicht einfach zu ignorieren. In der ukrainischen Hauptstadt gibt es mehrfach täglich Luftalarm. Weil inzwischen auch Menschen, die vor der ersten Angriffswelle der [Gruppe 1] geflüchtet waren, wieder nach Kiew zurückkehren, forderte der Bürgermeister, dies zu unterlassen und an sicheren Orten zu bleiben.

Moskau hatte zuletzt mit Angriffen auf die Kommandozentralen in Kiew gedroht, nachdem das ukrainische Militär angeblich russisches Gebiet beschossen haben soll. Unbestätigten Meldungen zufolge gab es auch im Westen der Ukraine in der Region Lwiw erneut Explosionen. Die Lage in der besonders umkämpften Hafenstadt Mariupol ist weiter katastrophal."
REFUG,LVZ,NOT_SECURITY_CRIME,"Die konservative Heimatunion in Sachsen hat den umstrittenen Aussagen des Bautzener CDU-Landrates zur Unterbringung von [Gruppe 1] zugestimmt. "" Augenscheinlich möchten Vertreter aus dem grünlinken Lager, aber auch manch einer innerhalb unserer Partei, den Bautzener Landrat Udo Witschas nicht verstehen"" , sagte der Chef der Heimatunion, Sven Eppinger, am Freitag in Dresden. Die Heimatunion ist eine Basisbewegung innerhalb der sächsischen CDU - als Konsequenz aus Querelen hatte der sächsische Ableger der Werteunion in der CDU entschieden, unter dem Namen Heimatunion weiterzumachen.

Witschas hatte in einem am Dienstag auf Facebook veröffentlichten Video unter anderem gesagt, im Landkreis sollten [Gruppe 1] weder in Turnhallen noch in dezentralen Unterkünften untergebracht werden. "" Es ist nicht unsere Absicht den Sport, ob nun den Schul- oder Freizeitsport, jetzt für diese Asylpolitik bluten zu lassen.""  Zudem wolle das Landratsamt nicht "" Menschen, die zu uns kommen, die unsere Kultur nicht kennen, die unsere Regularien nicht kennen, jetzt hier in Mehrfamilienhäusern und frei stehenden Wohnungen unterbringen und dafür die Gefährdung des sozialen Friedens in Kauf nehmen"" . Die  Bundes-CDU kritisierte den Landrat daraufhin scharf.

Eppinger sagte nun, dass "" Deutschland seine wenigen noch zur Verfügung stehenden Möglichkeiten auf eine menschenwürdige Unterbringung und Versorgung von wirklichen Kriegsflüchtlingen konzentrieren muss.""  Das betreffe vor allem Frauen und Kinder aus der Ukraine."
EU,LVZ,SECURITY_NEGATIVE,"

Ein Friedensnobelpreis in Kriegszeiten, das gab es - schon sehr oft. Schon der Preis selbst beweist ja, dass Krieg eine Plage und Frieden ein Traum der Menschheit ist. Dass aber das Nobelkomitee einen Preisträger finden muss, während in Europa [Gruppe 1] [Gruppe 1] töten - das gab es lange nicht. Die Entscheidung für Menschenrechtler aus Belarus, der Ukraine und auch aus Russland ist deshalb ein starkes Signal zur rechten Zeit.

Denn während früher oft Staatenlenker und Spitzenpolitiker für ihre Verdienste um Waffenruhen und Aussöhnung geehrt wurden, ist dieses Feld in diesem Krieg noch nicht bereitet. Im Gegenteil, auf Putins Drohungen mit der Atombombe reagieren auch seine Gegner martialisch - vom ukrainischen Präsidenten Selenskyj bis zum US-Kollegen Biden. Das müssen sie auch, um das Gleichgewicht des Schreckens aufrechtzuerhalten. Und doch schoss Selenskyj nun übers Ziel hinaus, als er forderte, einen russischen Atomwaffeneinsatz durch "" Präventivschläge""  zu verhindern. Zwar darf man seiner Klarstellung glauben, dass er keinen nuklearen Erstschlag forderte, sondern ein vorbeugendes Vorgehen gegen russische Anlagen. Doch bei diesem Thema verbietet sich sprachliche Ungenauigkeit."
