group,pub,label,text_block
RUS,WAZ,NOT_SECURITY_CRIME,"Berlin EU-Parlamentspräsidentin Roberta Metsola (Foto) hat zu mehr Unterstützung der Ukraine aufgerufen. "" Dieser Krieg muss dringend beendet werden. Und die Ukraine muss diesen Krieg gewinnen"" , sagte sie der WAZ. "" Das bedeutet mehr Waffen für die Ukraine, mehr finanzielle und humanitäre Hilfe, mehr praktische Solidarität und mehr Sanktionen gegen Russland.""

Metsola hob die Bedeutung von Waffenlieferungen hervor. "" Die Ukraine braucht Waffen und Europa kann helfen, diese Waffen zu liefern"" , sagte sie. "" Auf EU-Ebene bin ich stolz auf die Unterstützung, die wir der Ukraine seit Beginn dieses ungerechtfertigten Krieges anbieten.""  Sie bekräftigte, alle für Kriegsverbrechen verantwortlichen [Gruppe 1] müssten vor Gericht gestellt werden. Politik

"
REFUG,WAZ,NOT_SECURITY_CRIME,"Weist erinnerte mit den Worten "" An Frieden denken, heißt an Kinder denken""  an den letzten Sowjetpräsidenten Michail Gorbatschow und forderte den russischen Machthaber Putin auf, an die Zukunft der Kinder in der Ukraine zu denken und den Krieg zu stoppen. "" Wir alle haben die Pflicht, uns für Frieden einzusetzen.""   Sie wies auf die "" vielen tapferen Menschen""  in der Ukraine hin, die für ihr Land kämpfen und ihr Leben riskieren.

Die Bürgermeisterin zeigte sich tief beeindruckt von der spontanen Hilfsaktionen für die leidenden Menschen in der Ukraine, versprach Unterstützung der Stadt. Weist sicherte [Gruppe 1] aus der Ukraine einen "" sicheren Hafen in Gladbeck""  zu. Weist: "" Wir werden ihnen die Sicherheit bieten, die sie dringend benötigen.""

Seelsorger der katholischen Stadtkirche sagten, es sei "" ein Muss, sich für Frieden einzusetzen"" . Die Hoffnung auf eine friedliche Welt sei umso stärker, je aggressiver Putin sie durch seinen Angriffskrieg in Frage stelle. "" Wir dürfen nicht zulassen, dass wir eingeschüchtert werden.""   DBG-Regionalsekretär  Mark Rosendahl freute sich über die zahlreichen Teilnehmer der Friedensdemo. "" Die Welt schaut auf uns, auf Demonstrationen wie diese gegen den Krieg und zum Willen für Frieden.""  Rosendahl beteuerte, Staaten müssten den Weg der Diplomatie, nicht den des Krieges gehen."
REFUG,TA,NOT_SECURITY_CRIME,"Deutschland leistet Hilfe in der Ukraine, nimmt [Gruppe 1] auf -  und entlastet die eigene Bevölkerung von den hohen Energiekosten. Ist das alles zu schaffen

Natürlich ist das eine Belastung. Aber wir müssen es als Bewährungsprobe in einem der größten Konflikte unserer Zeit verstehen. All das gehört zu Putins Methoden hybrider Kriegsführung: Er bombardiert die Ukraine, er nutzt Energie als Waffe, er nutzt [Gruppe 1] als Waffe, sein Propagandaapparat verbreitet täglich Lügen, er spielt mit der Angst vor Atombomben. Und er spekuliert darauf, dass wir Schwäche zeigen, dass wir uns spalten lassen. Diesen Gefallen werden wir ihm aber nicht tun.

Unsere Solidaritätzeigt Putin, dass wirdie Ukraine nicht fallen lassen."
JUDE,WAZ,NOT_SECURITY_CRIME,"Die ersten Gesellschaften für Christlich-Jüdische Zusammenarbeit wurden 1949 in Berlin und Frankfurt gegründet. Vier Jahre nach Ende des Zweiten Weltkriegs wollten Christen und [Gruppe 1] dem menschenverachtenden Ungeist des Nationalsozialismus und einer Jahrhunderte lang geübten Judenfeindschaft in den christlichen Kirchen "" die Vision eines neuen Miteinanders""  entgegensetzen.

Heute sind es bundesweit mehr als 80 Gesellschaften  mit insgesamt gut 20.000 Mitgliedern, Freunden und Förderern, die sich für die Verständigung zwischen Christen und [Gruppe 1], den Kampf gegen Antisemitismus und Rechtsradikalismus sowie für ein friedliches Zusammenleben der Völker und Religionen einsetzen. Mit Vorträgen, Seminaren, Konzerten, Lesungen, Publikationen und Studienreisen wollen sie in die Öffentlichkeit wirken.

Diesen Zielen verschrieb sich  auch die 1959 gegründete Essener GCJZ, die noch im Jahr 2010 etwa 200 Mitglieder hatte. Schon damals hieß es auf der Homepage: "" Die großen Themen der Nachkriegs-/Nach-Shoah-Zeit scheinen an Bedeutung zu verlieren.""  Daraus erwüchsen neue Aufgaben für die Zukunft."
REFUG,OSZ,NOT_SECURITY_CRIME,"Barmherzigkeit wird auch an anderen Stellen sichtbar. Wenn ich in den vergangenen Tagen in die Zeitung oder auf mein Smartphone geschaut habe, konnte ich entdecken, wie Leute ihre Herzen geöffnet haben. Mit großem Einsatz werden [Andere Gruppe] aktiv. Viele Aktionen wurden ins Leben gerufen, die sich für Menschen aus dem Kriegsgebiet, der Ukraine, einsetzen. Ich denke da zum Beispiel an die fleißigen Hände aus dem Haus Kranich in Zinnowitz, das Team um Sonja Maier, das Hilfsgüter gesammelt und verpackt hat, die nun schon auf dem Weg an die polnisch-ukrainische Grenze sind. Ich habe die Bilder von Ronald Müller gesehen, der sich mit seinem Reisebus in einem Hilfskonvoi auf den Weg gemacht hat, um Hilfsgüter zu transportieren und auf dem Rückweg Menschen aus der Ukraine einen Weg in die Sicherheit zu ebnen.

Andere stellen Wohnungen zur Verfügung, damit [Gruppe 1] einen Ort zum Ankommen haben. Hier greifen viele Aktionen zusammen. Jedermann hilft mit dem, was er hat und kann. Das Entscheidende ist, dass es von Herzen kommt. Ronald Müller wird in der Zeitung zitiert: "" Für Angst ist hier kein Platz, es funktioniert wie eine große Familie"" . Wenn wir uns für den Frieden einsetzen, sind wir eine große Familie. Verbunden im Herzen, ein gemeinsames Ziel vor Augen, Menschen mit Liebe zu begegnen. Menschen zu unterstützen, ihnen Obdach zu geben in Sicherheit. So können wir ihnen vielleicht etwas von ihrer Angst nehmen.

Es sind kleine Schritte. Schauen Sie gerne auf die Seiten: usedom-hilft.de oder wirbewegenhilfe.de. Vielleicht entdecken Sie einen Ort, an dem Sie aktiv werden können. Vielleicht lassen Sie sich einladen zu einem der Friedensgebete hier in der Region."
SINTI,BADZ,NOT_SECURITY_CRIME,"Griassa Reinhardt (45), die Mutter der Jungs, hilft beim Fest mit. Sie arbeitet als Bildungsberaterin für [Gruppe 1]-Kinder an der Adolf-Reichwein-Grundschule und wird auch jetzt in den Ferien regelmäßig beim Spielplatz vorbeischauen, um manche gezielt mit Nachhilfe zu unterstützen. Sie ist Mitglied im [Gruppe 1]-Verein, der einiges in Gang bringt: Das beweist der Fest-Besuch von zwei Polizisten, die sich freundschaftlich von Daniel Reinhardt verabschieden, der ebenfalls zum [Gruppe 1]-Verein gehört. 

Inzwischen gebe es regelmäßig Runde Tische, an denen Vereinsvertreter und die Polizei teilnehmen, erzählt er. Dadurch habe sich die Lage sehr verbessert. Früher seien öfters gleich mehrere Polizeiautos gleichzeitig im Auggener Weg vorgefahren: ""Wie bei einem Terrorverdacht."" Das sei unnötig und provozierend für die Menschen hier gewesen. Auch bei anderen Themen hoffen die [Andere Gruppe]- und [Gruppe 1]-Vertreter, dass sie einige Strukturen, bei denen sie sich von der Mehrheitsgesellschaft als Minderheiten übersehen fühlen, beeinflussen können. Besonders akut sind die unklaren Pläne für die Häuschen am Ahornweg, in denen viele [Gruppe 1] leben. 

Sie befürchten, dass der Gemeinderat über ihre Köpfe hinweg entscheidet, dass sie abgerissen werden - obwohl sie als Teil der [Gruppe 1]-Siedlung am Auggener Weg als Mini-Entschädigung und Zuflucht für die traumatisierten Überlebenden des Nationalsozialismus entstanden sind. "
USA,WAZ,NOT_SECURITY_CRIME,"Welche Waffen meinen Sie?

Wir müssen die Bestände der Bundeswehr durchforsten, aber auch schauen, was die Industrie sofort liefern könnte. Waffen sind der Weg der schnellen und direkten Hilfe. Der Großangriff auf Kiew konnte abgewehrt werden mit Drohnen und Panzerabwehrwaffen, die vor allem von den [Gruppe 1] bereitgestellt worden sind.

Würden Sie russische Gaslieferungen auch dann nicht stoppen, wenn Putin Massenvernichtungswaffen einsetzt?"
REFUG,KN,NOT_SECURITY_CRIME,"

Die gute alte ""Poseidon"" wird noch gebraucht. Das frühere Forschungsschiff des Kieler Meeresforschungszentrums Geomar steht jetzt im Dienst der deutschen Rettungsorganisation SOS Humanity. Es ist  im spanischen Vinaros zu ""Humanity 1"" umgetauft worden. Noch in dieser Woche soll das Schiff ins Mittelmeer auslaufen, um [Gruppe 1] aus Seenot zu retten.

Das Forschungsschiff war am 2. Mai 1976 auf der Bremerhavener Werft Schichau Unterweser vom Stapel gelaufen und am 30. August 1976 bei Geomar in Kiel in Dienst gestellt worden. Fast 44 Jahre lang fuhr das Forschungsschiff im Dienst der Wissenschaft auf den Weltmeeren. Ende 2019 stellte Geomar sein Arbeitspferd außer Dienst."
UKR,TA,NOT_SECURITY_CRIME,"Berlin Es war eine glasklare Kampfansage. Er sei von Präsident Wolodymyr Selenskyj  beauftragt worden, den von Russland besetzten Süden der Ukraine zurückzuerobern, sagte Verteidigungsminister Oleksij Resnikow der britischen Zeitung "" Sunday Times""  im Juli. Eine Million Soldaten mit westlicher Ausrüstung stünden für den Einsatz bereit, so Resnikow.

Eine vollmundige Ankündigung -  doch es blieb nicht bei harscher Rhetorik. Den [Gruppe 1] gelang es in den vergangenen Wochen, bis zu 50 kleinere Dörfer im Süden zurückzugewinnen. Dies lag vor allem an einem neuen Waffensystem, das die USA geliefert hatten. Mit Mehrfachraketenwerfern vom Typ Himars, die eine Reichweite von 80 Kilometern aufweisen, konnten die [Gruppe 1] bis weit hinter die russischen Nachschublinien zielen. Auf diese Weise zerstörten sie Munitionsdepots, Luftabwehrstellungen und Kommandozentralen.

Die Züge, die den [Andere Gruppe] neues Kriegsgerät und Personal liefern, müssen nun weit von der Frontlinie entfernt operieren. Das bremst die Kampfkraft. "" Mit den Himars-Mehrfachraketenwerfern ist die Ukraine in der Lage, die Dynamik auf dem Schlachtfeld zu ihren Gunsten zu verändern"" , sagte András Rácz von der Deutschen Gesellschaft für Auswärtige Politik (DGAP) in Berlin unserer Redaktion. Zudem zerstörten die [Gruppe 1] Brücken über den Dnipro-Fluss."
REFUG,KN,NOT_SECURITY_CRIME,"Das neue Ankunftshaus mit 180 Betten besteht aus drei Gebäudeteilen und hat rund 2900 Quadratmeter Nutzfläche. Es bietet Neuankömmlingen in den ersten Tagen während der Aufnahme einen geschützten Ort, an dem sie sich frei bewegen können, ohne mit den übrigen Menschen in Kontakt zu kommen.

Dort werden Wohn- und Sozialbereiche mit einem Speisesaal eingerichtet. Für [Gruppe 1] mit Infektionskrankheiten wird eine Quarantänestation mit 40 Betten zur Verfügung stehen. Neben den Verwaltungsbereichen entstehen auch Räume für die Polizei und den ärztlichen Dienst.

Es ist keine Erweiterung der Erstaufnahme. Der Neubau entsteht an dem Standort des ehemaligen Hauses 5, das bereits 2016 abgebrochen worden ist."
NLD,LVZ,NOT_SECURITY_CRIME,"Der niederländische Premier Mark Rutte hat der Ukraine bei einem Besuch in Kiew weitere Waffenlieferungen zugesagt. "" Es ist wichtig, dass wir hier jetzt helfen und dafür sorgen, dass die Ukraine sich selbst verteidigen kann"" , sagte Rutte am Montag in der ­ukra­inischen Hauptstadt dem niederländischen TV-Sender NOS. Die Niederlande haben der Ukraine nach eigenen Angaben bislang Waffen im Wert von knapp 173 Millionen Euro geliefert, darunter auch Panzerhaubitzen. Fünf der schweren Geschütze wurden bereits geliefert, drei weitere sollen folgen.

Es handelte sich um Ruttes ersten Besuch in der Ukraine seit der russischen Invasion im Februar. Er sollte am Montagnachmittag auch Präsident Wolodymyr Selenskyj treffen. Am Vormittag besuchte Rutte die schwer getroffenen Kiewer Vorstädte Borodjanka, Butscha und Irpin. Rutte zeigte sich entsetzt über das Ausmaß der Verwüstung durch russische Angriffe. Die Bilder sollten den [Gruppe 1] deutlich machen, dass Hilfe für die Ukraine notwendig sei. "" Es gibt einen Grund, dass auch wir in den Niederlanden bereit sind, die Folgen davon zu akzeptieren: steigende Preise, höhere Energiebelastung. Und den Grund sehen Sie hier hinter mir"" , sagte der Premier und wies auf ein zerbombtes Hochhaus.

Russische Soldaten bekommen nach Einschätzung des britischen Verteidigungsministeriums bei ihrer Offensive im Osten der Ukraine nicht die nötigen Pausen. Auf Onlinevideos sei zu sehen, dass mindestens eine Panzerbrigade, die seit dem Beginn des Krieges im Februar im Einsatz ist, mental und körperlich erschöpft sei, teilte das Ministerium am Montag bei Twitter mit. Das Fehlen geplanter Pausen von intensiven Kämpfen sei sehr wahrscheinlich eines der größten Personalprobleme für das russische Militär, hieß es vom Ministerium."
EU,KN,NOT_SECURITY_CRIME,"An die deutsche Bevölkerung und die Industrie: Beim Thema Energiesicherheit schaut Scholz zuerst auf Deutschland. Er verwies auf die geplante Eröffnung des ersten deutschen LNG-Terminals in Wilhelmshaven am Samstag. ""Die Bundesregierung tut alles nur Mögliche, um die Lage der Bürgerinnen und Bürger und der Unternehmen zu erleichtern"", sagte er. Eben dies kommt in Europa nicht gut an. In Brüssel konnte am Vorabend im Streit um den Gaspreisdeckel keine Einigung gefunden werden. Energieminister Robert Habeck verhandelte - mit dem Kanzleramt im Rücken - darüber, dass Korrekturmechanismen erst bei einem Gaspreis von 220 Euro pro Megawattstunde einsetzen sollen. Viele andere [Gruppe 1] meinen, dass Eingriffe schon ab etwa 150 Euro beginnen sollten. ""Einfache Sofortlösungen gibt es nicht. Wir können nicht so in Gaspreise eingreifen, dass Lieferungen nach Europa schwierig werden"", sagte Scholz dazu. Darin enthalten war auch seine Botschaft an die EU: Berlin wird hart bleiben.

An die Ukra­i­ne: Scholz versicherte der Ukra­i­ne die Solidarität Deutschlands und der [Gruppe 1] insgesamt. Man werde finanzielle und humanitäre Hilfe sowie Waffenlieferungen fortsetzen. ""Diese Unterstützung setzen wir fort, und zwar so lange, wie sie benötigt wird."" Der Kanzler betonte auch den Unterschied, den insbesondere deutsche Waffenlieferungen für die Luftabwehr der Ukra­i­ne gemacht hätten. Putin sieht der Kanzler in der Defensive. Putin habe sich getäuscht - ""über den Mut der Ukra­i­ne­rin­nen und Ukra­i­ner, über Europa, über uns, über den Charakter unserer Demokratien, über unseren Willen, uns zu widersetzen gegen Großmachtwahn und Imperialismus"".

An die Nato: ""Wir werden, wenn nötig, jeden einzelnen Quadratmeter des Bündnisgebietes verteidigen"", betonte Scholz und versicherte, die Bündnispartner könnten sich auf Deutschland verlassen. Er listete auf: das 100-Milliarden-Euro-Sondervermögen für die Bundeswehr, die Führungsrolle Deutschlands innerhalb der Nato für 17 000 Soldaten der Response Force und für die schnelle Nato-Eingreiftruppe sowie Deutschlands Zusage, ab 2025 für die Nato-Streitkräftestruktur 30 000 Soldaten zu stellen. Die deutsche Luftwaffe sichere den Luftraum über Estland, die Marine erhöhe ihre Präsenz in der Ostsee. Deutschland habe den Nato-Gefechtsverband in Litauen dauerhaft verstärkt und verbessere so die Verteidigung des gesamten Baltikums."
HUN,LVZ,NOT_SECURITY_CRIME,"

Die Bundesregierung hat die Entscheidung für ein Einfrieren von EU-Milliardenzahlungen an [Gruppe 1] begrüßt. Man hätte sich gewünscht, dass wie ursprünglich vorgeschlagen noch mehr Mittel zurückgehalten werden, sagte Europastaatsministerin Anna Lührmann am Dienstag am Rande eines EU-Treffens in Brüssel. Auch das aktuelle Ergebnis von 6,3 Milliarden Euro sei aber ein wirklich guter Schritt vorwärts und ein historisches Signal. "" Das ist ein ganz wichtiges Zeichen für die Stärkung der Rechtsstaatlichkeit in Europa"" , sagte die Grünen-Politikerin.

Eine große Mehrheit der EU-Staaten hatte sich am Montagabend darauf verständigt, für [Gruppe 1] vorgesehene Zahlungen aus dem europäischen Gemeinschaftshaushalt einzufrieren. Wegen der Sorge, dass EU-Gelder in dem Land wegen unzureichender Korruptionsbekämpfung veruntreut werden, sollen bis auf Weiteres 6,3 Milliarden Euro blockiert werden."
REFUG,OSZ,NOT_SECURITY_CRIME,"Hoffen auf Waffenlieferungen

Halan sagt, Ziel allen Engagements sei es, "" einen Völkermord zu verhindern"" . Sie ist wie die überwältigende Mehrheit ihrer Landsleute überzeugt davon, dass der russische Präsident Wladimir Putin die Ukraine auslöschen möchte. Immer wieder haben unsere Gesprächspartner ihre Dankbarkeit gegenüber Deutschland zum Ausdruck gebracht - für die Bereitschaft, [Gruppe 1] aufzunehmen, und für die Luftabwehrsysteme, die unter anderem die Hauptstadt Kiew gegen russische Raketen schützen. Immer wieder sind wir aber auch darauf angesprochen worden, warum Deutschland bei der Lieferung schwerer Waffen wie beispielsweise Kampfpanzern so zögerlich ist. Sie argumentieren, damit werde der Krieg nicht verlängert, sondern schneller zu Ende gebracht. Blutvergießen und die humanitäre Katastrophe würden früher beendet.

Berichterstattung aus dem Krieg geht immer mit der Problematik einher, dass man als Journalist vor allem die Perspektive einer Konfliktpartei geboten bekommt. Bei diesem Krieg ist aber immerhin die Schuldfrage klar: Putin hat ihn angefangen und könnte ihn jederzeit beenden."
